👩‍❤️‍💋‍👨	People & Body	family	kiss: woman, man	kiss,woman,man,love,romance,couple,affection	👩🏻‍❤️‍💋‍👨🏻,👩🏻‍❤️‍💋‍👨🏼,👩🏻‍❤️‍💋‍👨🏽,👩🏻‍❤️‍💋‍👨🏾,👩🏻‍❤️‍💋‍👨🏿,👩🏼‍❤️‍💋‍👨🏻,👩🏽‍❤️‍💋‍👨🏻,👩🏾‍❤️‍💋‍👨🏻,👩🏿‍❤️‍💋‍👨🏻	👩🏻‍❤️‍💋‍👨🏼,👩🏼‍❤️‍💋‍👨🏻,👩🏼‍❤️‍💋‍👨🏼,👩🏼‍❤️‍💋‍👨🏽,👩🏼‍❤️‍💋‍👨🏾,👩🏼‍❤️‍💋‍👨🏿,👩🏽‍❤️‍💋‍👨🏼,👩🏾‍❤️‍💋‍👨🏼,👩🏿‍❤️‍💋‍👨🏼	👩🏻‍❤️‍💋‍👨🏽,👩🏼‍❤️‍💋‍👨🏽,👩🏽‍❤️‍💋‍👨🏻,👩🏽‍❤️‍💋‍👨🏼,👩🏽‍❤️‍💋‍👨🏽,👩🏽‍❤️‍💋‍👨🏾,👩🏽‍❤️‍💋‍👨🏿,👩🏾‍❤️‍💋‍👨🏽,👩🏿‍❤️‍💋‍👨🏽	👩🏻‍❤️‍💋‍👨🏾,👩🏼‍❤️‍💋‍👨🏾,👩🏽‍❤️‍💋‍👨🏾,👩🏾‍❤️‍💋‍👨🏻,👩🏾‍❤️‍💋‍👨🏼,👩🏾‍❤️‍💋‍👨🏽,👩🏾‍❤️‍💋‍👨🏾,👩🏾‍❤️‍💋‍👨🏿,👩🏿‍❤️‍💋‍👨🏾	👩🏻‍❤️‍💋‍👨🏿,👩🏼‍❤️‍💋‍👨🏿,👩🏽‍❤️‍💋‍👨🏿,👩🏾‍❤️‍💋‍👨🏿,👩🏿‍❤️‍💋‍👨🏻,👩🏿‍❤️‍💋‍👨🏼,👩🏿‍❤️‍💋‍👨🏽,👩🏿‍❤️‍💋‍👨🏾,👩🏿‍❤️‍💋‍👨🏿	
👨‍❤️‍💋‍👨	People & Body	family	kiss: man, man	kiss,man,man,love,romance,couple,affection,gay	👨🏻‍❤️‍💋‍👨🏻,👨🏻‍❤️‍💋‍👨🏼,👨🏻‍❤️‍💋‍👨🏽,👨🏻‍❤️‍💋‍👨🏾,👨🏻‍❤️‍💋‍👨🏿,👨🏼‍❤️‍💋‍👨🏻,👨🏽‍❤️‍💋‍👨🏻,👨🏾‍❤️‍💋‍👨🏻,👨🏿‍❤️‍💋‍👨🏻	👨🏻‍❤️‍💋‍👨🏼,👨🏼‍❤️‍💋‍👨🏻,👨🏼‍❤️‍💋‍👨🏼,👨🏼‍❤️‍💋‍👨🏽,👨🏼‍❤️‍💋‍👨🏾,👨🏼‍❤️‍💋‍👨🏿,👨🏽‍❤️‍💋‍👨🏼,👨🏾‍❤️‍💋‍👨🏼,👨🏿‍❤️‍💋‍👨🏼	👨🏻‍❤️‍💋‍👨🏽,👨🏼‍❤️‍💋‍👨🏽,👨🏽‍❤️‍💋‍👨🏻,👨🏽‍❤️‍💋‍👨🏼,👨🏽‍❤️‍💋‍👨🏽,👨🏽‍❤️‍💋‍👨🏾,👨🏽‍❤️‍💋‍👨🏿,👨🏾‍❤️‍💋‍👨🏽,👨🏿‍❤️‍💋‍👨🏽	👨🏻‍❤️‍💋‍👨🏾,👨🏼‍❤️‍💋‍👨🏾,👨🏽‍❤️‍💋‍👨🏾,👨🏾‍❤️‍💋‍👨🏻,👨🏾‍❤️‍💋‍👨🏼,👨🏾‍❤️‍💋‍👨🏽,👨🏾‍❤️‍💋‍👨🏾,👨🏾‍❤️‍💋‍👨🏿,👨🏿‍❤️‍💋‍👨🏾	👨🏻‍❤️‍💋‍👨🏿,👨🏼‍❤️‍💋‍👨🏿,👨🏽‍❤️‍💋‍👨🏿,👨🏾‍❤️‍💋‍👨🏿,👨🏿‍❤️‍💋‍👨🏻,👨🏿‍❤️‍💋‍👨🏼,👨🏿‍❤️‍💋‍👨🏽,👨🏿‍❤️‍💋‍👨🏾,👨🏿‍❤️‍💋‍👨🏿	
👩‍❤️‍💋‍👩	People & Body	family	kiss: woman, woman	kiss,woman,woman,love,romance,couple,affection,lesbian	👩🏻‍❤️‍💋‍👩🏻,👩🏻‍❤️‍💋‍👩🏼,👩🏻‍❤️‍💋‍👩🏽,👩🏻‍❤️‍💋‍👩🏾,👩🏻‍❤️‍💋‍👩🏿,👩🏼‍❤️‍💋‍👩🏻,👩🏽‍❤️‍💋‍👩🏻,👩🏾‍❤️‍💋‍👩🏻,👩🏿‍❤️‍💋‍👩🏻	👩🏻‍❤️‍💋‍👩🏼,👩🏼‍❤️‍💋‍👩🏻,👩🏼‍❤️‍💋‍👩🏼,👩🏼‍❤️‍💋‍👩🏽,👩🏼‍❤️‍💋‍👩🏾,👩🏼‍❤️‍💋‍👩🏿,👩🏽‍❤️‍💋‍👩🏼,👩🏾‍❤️‍💋‍👩🏼,👩🏿‍❤️‍💋‍👩🏼	👩🏻‍❤️‍💋‍👩🏽,👩🏼‍❤️‍💋‍👩🏽,👩🏽‍❤️‍💋‍👩🏻,👩🏽‍❤️‍💋‍👩🏼,👩🏽‍❤️‍💋‍👩🏽,👩🏽‍❤️‍💋‍👩🏾,👩🏽‍❤️‍💋‍👩🏿,👩🏾‍❤️‍💋‍👩🏽,👩🏿‍❤️‍💋‍👩🏽	👩🏻‍❤️‍💋‍👩🏾,👩🏼‍❤️‍💋‍👩🏾,👩🏽‍❤️‍💋‍👩🏾,👩🏾‍❤️‍💋‍👩🏻,👩🏾‍❤️‍💋‍👩🏼,👩🏾‍❤️‍💋‍👩🏽,👩🏾‍❤️‍💋‍👩🏾,👩🏾‍❤️‍💋‍👩🏿,👩🏿‍❤️‍💋‍👩🏾	👩🏻‍❤️‍💋‍👩🏿,👩🏼‍❤️‍💋‍👩🏿,👩🏽‍❤️‍💋‍👩🏿,👩🏾‍❤️‍💋‍👩🏿,👩🏿‍❤️‍💋‍👩🏻,👩🏿‍❤️‍💋‍👩🏼,👩🏿‍❤️‍💋‍👩🏽,👩🏿‍❤️‍💋‍👩🏾,👩🏿‍❤️‍💋‍👩🏿	
💑	People & Body	family	couple with heart	couple,heart,love,romance,together,affection	💑🏻,🧑🏻‍❤️‍🧑🏼,🧑🏻‍❤️‍🧑🏽,🧑🏻‍❤️‍🧑🏾,🧑🏻‍❤️‍🧑🏿,🧑🏼‍❤️‍🧑🏻,🧑🏽‍❤️‍🧑🏻,🧑🏾‍❤️‍🧑🏻,🧑🏿‍❤️‍🧑🏻	💑🏼,🧑🏻‍❤️‍🧑🏼,🧑🏼‍❤️‍🧑🏻,🧑🏼‍❤️‍🧑🏽,🧑🏼‍❤️‍🧑🏾,🧑🏼‍❤️‍🧑🏿,🧑🏽‍❤️‍🧑🏼,🧑🏾‍❤️‍🧑🏼,🧑🏿‍❤️‍🧑🏼	💑🏽,🧑🏻‍❤️‍🧑🏽,🧑🏼‍❤️‍🧑🏽,🧑🏽‍❤️‍🧑🏻,🧑🏽‍❤️‍🧑🏼,🧑🏽‍❤️‍🧑🏾,🧑🏽‍❤️‍🧑🏿,🧑🏾‍❤️‍🧑🏽,🧑🏿‍❤️‍🧑🏽	💑🏾,🧑🏻‍❤️‍🧑🏾,🧑🏼‍❤️‍🧑🏾,🧑🏽‍❤️‍🧑🏾,🧑🏾‍❤️‍🧑🏻,🧑🏾‍❤️‍🧑🏼,🧑🏾‍❤️‍🧑🏽,🧑🏾‍❤️‍🧑🏿,🧑🏿‍❤️‍🧑🏾	💑🏿,🧑🏻‍❤️‍🧑🏿,🧑🏼‍❤️‍🧑🏿,🧑🏽‍❤️‍🧑🏿,🧑🏾‍❤️‍🧑🏿,🧑🏿‍❤️‍🧑🏻,🧑🏿‍❤️‍🧑🏼,🧑🏿‍❤️‍🧑🏽,🧑🏿‍❤️‍🧑🏾	
👩‍❤️‍👨	People & Body	family	couple with heart: woman, man	couple,heart,woman,man,love,romance,together	👩🏻‍❤️‍👨🏻,👩🏻‍❤️‍👨🏼,👩🏻‍❤️‍👨🏽,👩🏻‍❤️‍👨🏾,👩🏻‍❤️‍👨🏿,👩🏼‍❤️‍👨🏻,👩🏽‍❤️‍👨🏻,👩🏾‍❤️‍👨🏻,👩🏿‍❤️‍👨🏻	👩🏻‍❤️‍👨🏼,👩🏼‍❤️‍👨🏻,👩🏼‍❤️‍👨🏼,👩🏼‍❤️‍👨🏽,👩🏼‍❤️‍👨🏾,👩🏼‍❤️‍👨🏿,👩🏽‍❤️‍👨🏼,👩🏾‍❤️‍👨🏼,👩🏿‍❤️‍👨🏼	👩🏻‍❤️‍👨🏽,👩🏼‍❤️‍👨🏽,👩🏽‍❤️‍👨🏻,👩🏽‍❤️‍👨🏼,👩🏽‍❤️‍👨🏽,👩🏽‍❤️‍👨🏾,👩🏽‍❤️‍👨🏿,👩🏾‍❤️‍👨🏽,👩🏿‍❤️‍👨🏽	👩🏻‍❤️‍👨🏾,👩🏼‍❤️‍👨🏾,👩🏽‍❤️‍👨🏾,👩🏾‍❤️‍👨🏻,👩🏾‍❤️‍👨🏼,👩🏾‍❤️‍👨🏽,👩🏾‍❤️‍👨🏾,👩🏾‍❤️‍👨🏿,👩🏿‍❤️‍👨🏾	👩🏻‍❤️‍👨🏿,👩🏼‍❤️‍👨🏿,👩🏽‍❤️‍👨🏿,👩🏾‍❤️‍👨🏿,👩🏿‍❤️‍👨🏻,👩🏿‍❤️‍👨🏼,👩🏿‍❤️‍👨🏽,👩🏿‍❤️‍👨🏾,👩🏿‍❤️‍👨🏿	
👨‍❤️‍👨	People & Body	family	couple with heart: man, man	couple,heart,man,man,love,romance,together,gay	👨🏻‍❤️‍👨🏻,👨🏻‍❤️‍👨🏼,👨🏻‍❤️‍👨🏽,👨🏻‍❤️‍👨🏾,👨🏻‍❤️‍👨🏿,👨🏼‍❤️‍👨🏻,👨🏽‍❤️‍👨🏻,👨🏾‍❤️‍👨🏻,👨🏿‍❤️‍👨🏻	👨🏻‍❤️‍👨🏼,👨🏼‍❤️‍👨🏻,👨🏼‍❤️‍👨🏼,👨🏼‍❤️‍👨🏽,👨🏼‍❤️‍👨🏾,👨🏼‍❤️‍👨🏿,👨🏽‍❤️‍👨🏼,👨🏾‍❤️‍👨🏼,👨🏿‍❤️‍👨🏼	👨🏻‍❤️‍👨🏽,👨🏼‍❤️‍👨🏽,👨🏽‍❤️‍👨🏻,👨🏽‍❤️‍👨🏼,👨🏽‍❤️‍👨🏽,👨🏽‍❤️‍👨🏾,👨🏽‍❤️‍👨🏿,👨🏾‍❤️‍👨🏽,👨🏿‍❤️‍👨🏽	👨🏻‍❤️‍👨🏾,👨🏼‍❤️‍👨🏾,👨🏽‍❤️‍👨🏾,👨🏾‍❤️‍👨🏻,👨🏾‍❤️‍👨🏼,👨🏾‍❤️‍👨🏽,👨🏾‍❤️‍👨🏾,👨🏾‍❤️‍👨🏿,👨🏿‍❤️‍👨🏾	👨🏻‍❤️‍👨🏿,👨🏼‍❤️‍👨🏿,👨🏽‍❤️‍👨🏿,👨🏾‍❤️‍👨🏿,👨🏿‍❤️‍👨🏻,👨🏿‍❤️‍👨🏼,👨🏿‍❤️‍👨🏽,👨🏿‍❤️‍👨🏾,👨🏿‍❤️‍👨🏿	
👩‍❤️‍👩	People & Body	family	couple with heart: woman, woman	couple,heart,woman,woman,love,romance,together,lesbian	👩🏻‍❤️‍👩🏻,👩🏻‍❤️‍👩🏼,👩🏻‍❤️‍👩🏽,👩🏻‍❤️‍👩🏾,👩🏻‍❤️‍👩🏿,👩🏼‍❤️‍👩🏻,👩🏽‍❤️‍👩🏻,👩🏾‍❤️‍👩🏻,👩🏿‍❤️‍👩🏻	👩🏻‍❤️‍👩🏼,👩🏼‍❤️‍👩🏻,👩🏼‍❤️‍👩🏼,👩🏼‍❤️‍👩🏽,👩🏼‍❤️‍👩🏾,👩🏼‍❤️‍👩🏿,👩🏽‍❤️‍👩🏼,👩🏾‍❤️‍👩🏼,👩🏿‍❤️‍👩🏼	👩🏻‍❤️‍👩🏽,👩🏼‍❤️‍👩🏽,👩🏽‍❤️‍👩🏻,👩🏽‍❤️‍👩🏼,👩🏽‍❤️‍👩🏽,👩🏽‍❤️‍👩🏾,👩🏽‍❤️‍👩🏿,👩🏾‍❤️‍👩🏽,👩🏿‍❤️‍👩🏽	👩🏻‍❤️‍👩🏾,👩🏼‍❤️‍👩🏾,👩🏽‍❤️‍👩🏾,👩🏾‍❤️‍👩🏻,👩🏾‍❤️‍👩🏼,👩🏾‍❤️‍👩🏽,👩🏾‍❤️‍👩🏾,👩🏾‍❤️‍👩🏿,👩🏿‍❤️‍👩🏾	👩🏻‍❤️‍👩🏿,👩🏼‍❤️‍👩🏿,👩🏽‍❤️‍👩🏿,👩🏾‍❤️‍👩🏿,👩🏿‍❤️‍👩🏻,👩🏿‍❤️‍👩🏼,👩🏿‍❤️‍👩🏽,👩🏿‍❤️‍👩🏾,👩🏿‍❤️‍👩🏿	
👨‍👩‍👦	People & Body	family	family: man, woman, boy	family,man,woman,boy,parents,child	
👨‍👩‍👧	People & Body	family	family: man, woman, girl	family,man,woman,girl,parents,child	
👨‍👩‍👧‍👦	People & Body	family	family: man, woman, girl, boy	family,man,woman,girl,boy,parents,children	
👨‍👩‍👦‍👦	People & Body	family	family: man, woman, boy, boy	family,man,woman,boy,boys,parents,children	
👨‍👩‍👧‍👧	People & Body	family	family: man, woman, girl, girl	family,man,woman,girl,girls,parents,children	
👨‍👨‍👦	People & Body	family	family: man, man, boy	family,man,man,boy,gay,parents,child	
👨‍👨‍👧	People & Body	family	family: man, man, girl	family,man,man,girl,gay,parents,child	
👨‍👨‍👧‍👦	People & Body	family	family: man, man, girl, boy	family,man,man,girl,boy,gay,parents,children	
👨‍👨‍👦‍👦	People & Body	family	family: man, man, boy, boy	family,man,man,boy,boys,gay,parents,children	
👨‍👨‍👧‍👧	People & Body	family	family: man, man, girl, girl	family,man,man,girl,girls,gay,parents,children	
👩‍👩‍👦	People & Body	family	family: woman, woman, boy	family,woman,woman,boy,lesbian,parents,child	
👩‍👩‍👧	People & Body	family	family: woman, woman, girl	family,woman,woman,girl,lesbian,parents,child	
👩‍👩‍👧‍👦	People & Body	family	family: woman, woman, girl, boy	family,woman,woman,girl,boy,lesbian,parents,children	
👩‍👩‍👦‍👦	People & Body	family	family: woman, woman, boy, boy	family,woman,woman,boy,boys,lesbian,parents,children	
👩‍👩‍👧‍👧	People & Body	family	family: woman, woman, girl, girl	family,woman,woman,girl,girls,lesbian,parents,children	
👨‍👦	People & Body	family	family: man, boy	family,man,boy,single father,dad,son	
👨‍👦‍👦	People & Body	family	family: man, boy, boy	family,man,boy,boys,single father,dad,sons	
👨‍👧	People & Body	family	family: man, girl	family,man,girl,single father,dad,daughter	
👨‍👧‍👦	People & Body	family	family: man, girl, boy	family,man,girl,boy,single father,dad,children	
👨‍👧‍👧	People & Body	family	family: man, girl, girl	family,man,girl,girls,single father,dad,daughters	
👩‍👦	People & Body	family	family: woman, boy	family,woman,boy,single mother,mom,son	
👩‍👦‍👦	People & Body	family	family: woman, boy, boy	family,woman,boy,boys,single mother,mom,sons	
👩‍👧	People & Body	family	family: woman, girl	family,woman,girl,single mother,mom,daughter	
👩‍👧‍👦	People & Body	family	family: woman, girl, boy	family,woman,girl,boy,single mother,mom,children	
👩‍👧‍👧	People & Body	family	family: woman, girl, girl	family,woman,girl,girls,single mother,mom,daughters	
🗣️	People & Body	person-symbol	speaking head	speaking,head,talk,speak,chat,communication,voice	
👤	People & Body	person-symbol	bust in silhouette	bust,silhouette,person,outline,profile,shadow	
👥	People & Body	person-symbol	busts in silhouette	busts,silhouette,people,outline,profile,shadow,group	
🫂	People & Body	person-symbol	people hugging	people,hugging,hug,embrace,cuddle,comfort,affection	
👪	People & Body	person-symbol	family	family,parents,children,home,group,love	
🧑‍🧑‍🧒	People & Body	person-symbol	family: adult, adult, child	family,adult,child,parents,children,two adults,one child	
🧑‍🧑‍🧒‍🧒	People & Body	person-symbol	family: adult, adult, child, child	family,adult,child,children,parents,two adults,two children	
🧑‍🧒	People & Body	person-symbol	family: adult, child	family,adult,child,single parent,parent,child	
🧑‍🧒‍🧒	People & Body	person-symbol	family: adult, child, child	family,adult,child,children,single parent,parent,two children	
👣	People & Body	person-symbol	footprints	footprints,feet,track,walk,trail,mark	
🫆	People & Body	person-symbol	fingerprint	fingerprint,thumbprint,identity,unique,scan,mark	
🐵	Animals & Nature	animal-mammal	monkey face	monkey face,monkey,animal,primate,ape,cute	
🐒	Animals & Nature	animal-mammal	monkey	monkey,animal,primate,ape,jungle,cute	
🦍	Animals & Nature	animal-mammal	gorilla	gorilla,animal,ape,primate,strong,jungle	
🦧	Animals & Nature	animal-mammal	orangutan	orangutan,animal,ape,primate,jungle,red fur	
🐶	Animals & Nature	animal-mammal	dog face	dog face,dog,animal,pet,puppy,cute	
🐕	Animals & Nature	animal-mammal	dog	dog,animal,pet,canine,loyal,bark	
🦮	Animals & Nature	animal-mammal	guide dog	guide dog,dog,blind,assistance,service animal,help	
🐕‍🦺	Animals & Nature	animal-mammal	service dog	service dog,dog,assistance,support,trained,help	
🐩	Animals & Nature	animal-mammal	poodle	poodle,dog,breed,pet,curly,fancy	
🐺	Animals & Nature	animal-mammal	wolf	wolf,animal,wild,canine,howl,forest	
🦊	Animals & Nature	animal-mammal	fox	fox,animal,wild,cunning,red,forest	
🦝	Animals & Nature	animal-mammal	raccoon	raccoon,animal,wild,masked,nocturnal,trash panda	
🐱	Animals & Nature	animal-mammal	cat face	cat face,cat,animal,pet,feline,cute	
🐈	Animals & Nature	animal-mammal	cat	cat,animal,pet,feline,meow,domestic	
🐈‍⬛	Animals & Nature	animal-mammal	black cat	black cat,cat,animal,pet,superstition,halloween	
🦁	Animals & Nature	animal-mammal	lion	lion,animal,mane,king,jungle,safari,roar	
🐯	Animals & Nature	animal-mammal	tiger face	tiger face,tiger,animal,stripes,wild,jungle	
🐅	Animals & Nature	animal-mammal	tiger	tiger,animal,stripes,wild,jungle,roar	
🐆	Animals & Nature	animal-mammal	leopard	leopard,animal,spots,wild,big cat,safari	
🐴	Animals & Nature	animal-mammal	horse face	horse face,horse,animal,equine,mane,farm	
🫎	Animals & Nature	animal-mammal	moose	moose,animal,antlers,wild,forest,large	
🫏	Animals & Nature	animal-mammal	donkey	donkey,animal,ass,stubborn,farm,beast of burden	
🐎	Animals & Nature	animal-mammal	horse	horse,animal,equine,mane,farm,ride	
🦄	Animals & Nature	animal-mammal	unicorn	unicorn,mythical,horse,horn,magic,fantasy	
🦓	Animals & Nature	animal-mammal	zebra	zebra,animal,stripes,safari,africa,horse	
🦌	Animals & Nature	animal-mammal	deer	deer,animal,antlers,forest,wild,stag	
🦬	Animals & Nature	animal-mammal	bison	bison,animal,buffalo,wild,plains,large	
🐮	Animals & Nature	animal-mammal	cow face	cow face,cow,animal,farm,dairy,moo	
🐂	Animals & Nature	animal-mammal	ox	ox,animal,cattle,farm,strong,male	
🐃	Animals & Nature	animal-mammal	water buffalo	water buffalo,animal,buffalo,farm,asia,large	
🐄	Animals & Nature	animal-mammal	cow	cow,animal,farm,dairy,milk,moo	
🐷	Animals & Nature	animal-mammal	pig face	pig face,pig,animal,farm,oink,cute	
🐖	Animals & Nature	animal-mammal	pig	pig,animal,farm,oink,pork,cute	
🐗	Animals & Nature	animal-mammal	boar	boar,animal,wild pig,tusk,forest,hunt	
🐽	Animals & Nature	animal-mammal	pig nose	pig nose,pig,animal,snout,oink,cute	
🐏	Animals & Nature	animal-mammal	ram	ram,animal,sheep,horns,male,mountain	
🐑	Animals & Nature	animal-mammal	ewe	ewe,animal,sheep,female,wool,lamb	
🐐	Animals & Nature	animal-mammal	goat	goat,animal,farm,horns,mountain,bleat	
🐪	Animals & Nature	animal-mammal	camel	camel,animal,desert,hump,dromedary,transport	
🐫	Animals & Nature	animal-mammal	two-hump camel	two-hump camel,camel,animal,desert,bactrian,transport	
🦙	Animals & Nature	animal-mammal	llama	llama,animal,alpaca,south america,wool,spit	
🦒	Animals & Nature	animal-mammal	giraffe	giraffe,animal,long neck,africa,tall,safari	
🐘	Animals & Nature	animal-mammal	elephant	elephant,animal,trunk,tusks,large,africa,asia	
🦣	Animals & Nature	animal-mammal	mammoth	mammoth,extinct,ice age,elephant,tusk,prehistoric	
🦏	Animals & Nature	animal-mammal	rhinoceros	rhinoceros,animal,rhino,horn,africa,large	
🦛	Animals & Nature	animal-mammal	hippopotamus	hippopotamus,hippo,animal,water,africa,large	
🐭	Animals & Nature	animal-mammal	mouse face	mouse face,mouse,animal,rodent,cute,small	
🐁	Animals & Nature	animal-mammal	mouse	mouse,animal,rodent,small,cute,cheese	
🐀	Animals & Nature	animal-mammal	rat	rat,animal,rodent,city,pest,sewer	
🐹	Animals & Nature	animal-mammal	hamster	hamster,animal,pet,rodent,cute,small	
🐰	Animals & Nature	animal-mammal	rabbit face	rabbit face,rabbit,animal,bunny,cute,ears	
🐇	Animals & Nature	animal-mammal	rabbit	rabbit,animal,bunny,cute,ears,hop	
🐿️	Animals & Nature	animal-mammal	chipmunk	chipmunk,animal,rodent,squirrel,nuts,cute	
🦫	Animals & Nature	animal-mammal	beaver	beaver,animal,dam,wood,rodent,engineer	
🦔	Animals & Nature	animal-mammal	hedgehog	hedgehog,animal,spiny,cute,nocturnal	
🦇	Animals & Nature	animal-mammal	bat	bat,animal,flying,nocturnal,vampire,halloween	
🐻	Animals & Nature	animal-mammal	bear	bear,animal,grizzly,polar,cute,wild	
🐻‍❄️	Animals & Nature	animal-mammal	polar bear	polar bear,bear,animal,arctic,white,ice	
🐨	Animals & Nature	animal-mammal	koala	koala,animal,australia,eucalyptus,cute,marsupial	
🐼	Animals & Nature	animal-mammal	panda	panda,animal,bamboo,china,cute,bear	
🦥	Animals & Nature	animal-mammal	sloth	sloth,animal,slow,lazy,tree,cute	
🦦	Animals & Nature	animal-mammal	otter	otter,animal,sea otter,river,water,playful	
🦨	Animals & Nature	animal-mammal	skunk	skunk,animal,spray,odor,black and white	
🦘	Animals & Nature	animal-mammal	kangaroo	kangaroo,animal,australia,pouch,hop,marsupial	
🦡	Animals & Nature	animal-mammal	badger	badger,animal,striped,burrow,nocturnal	
🐾	Animals & Nature	animal-mammal	paw prints	paw prints,paws,animal,track,footprints,dog,cat	
